country_region,state,population,Date,confirmed_cases,death_cases,recovered_cases
China,Henan,94023567,2020-03-19,1273,22,1250
China,Henan,94023567,2020-03-20,1273,22,1250
China,Henan,94023567,2020-03-21,1273,22,1250
China,Henan,94023567,2020-03-22,1274,22,1250
China,Henan,94023567,2020-03-23,1274,22,1250
China,Henan,94023567,2020-03-24,1274,22,1250
China,Henan,94023567,2020-03-25,1274,22,1250
China,Henan,94023567,2020-03-26,1275,22,1250
China,Henan,94023567,2020-03-27,1275,22,1250
China,Henan,94023567,2020-03-28,1275,22,1251
China,Henan,94023567,2020-03-29,1276,22,1251
China,Henan,94023567,2020-03-30,1276,22,1251
China,Henan,94023567,2020-03-31,1276,22,1251
China,Henan,94023567,2020-04-01,1276,22,1251
China,Henan,94023567,2020-04-02,1276,22,1251
China,Henan,94023567,2020-04-03,1276,22,1251
China,Henan,94023567,2020-04-04,1276,22,1251
China,Henan,94023567,2020-04-05,1276,22,1251
China,Henan,94023567,2020-04-06,1276,22,1252
China,Henan,94023567,2020-04-07,1276,22,1252
China,Henan,94023567,2020-04-08,1276,22,1252
China,Henan,94023567,2020-04-09,1276,22,1252
China,Henan,94023567,2020-04-10,1276,22,1252
China,Henan,94023567,2020-04-11,1276,22,1252
China,Henan,94023567,2020-04-12,1276,22,1253
China,Henan,94023567,2020-04-13,1276,22,1253
China,Henan,94023567,2020-04-14,1276,22,1254
China,Henan,94023567,2020-04-15,1276,22,1254
China,Henan,94023567,2020-04-16,1276,22,1254
China,Henan,94023567,2020-04-17,1276,22,1254
China,Henan,94023567,2020-04-18,1276,22,1254
China,Henan,94023567,2020-04-19,1276,22,1254
China,Henan,94023567,2020-04-20,1276,22,1254
China,Henan,94023567,2020-04-21,1276,22,1254
China,Hong Kong,7061200,2020-01-22,0,0,0
China,Hong Kong,7061200,2020-01-23,2,0,0
China,Hong Kong,7061200,2020-01-24,2,0,0
China,Hong Kong,7061200,2020-01-25,5,0,0
China,Hong Kong,7061200,2020-01-26,8,0,0
China,Hong Kong,7061200,2020-01-27,8,0,0
China,Hong Kong,7061200,2020-01-28,8,0,0
China,Hong Kong,7061200,2020-01-29,10,0,0
China,Hong Kong,7061200,2020-01-30,10,0,0
China,Hong Kong,7061200,2020-01-31,12,0,0
China,Hong Kong,7061200,2020-02-01,13,0,0
China,Hong Kong,7061200,2020-02-02,15,0,0
China,Hong Kong,7061200,2020-02-03,15,0,0
China,Hong Kong,7061200,2020-02-04,17,1,0
China,Hong Kong,7061200,2020-02-05,21,1,0
China,Hong Kong,7061200,2020-02-06,24,1,0
China,Hong Kong,7061200,2020-02-07,25,1,0
China,Hong Kong,7061200,2020-02-08,26,1,0
China,Hong Kong,7061200,2020-02-09,29,1,0
China,Hong Kong,7061200,2020-02-10,38,1,0
China,Hong Kong,7061200,2020-02-11,49,1,0
China,Hong Kong,7061200,2020-02-12,50,1,1
China,Hong Kong,7061200,2020-02-13,53,1,1
China,Hong Kong,7061200,2020-02-14,56,1,1
China,Hong Kong,7061200,2020-02-15,56,1,1
China,Hong Kong,7061200,2020-02-16,57,1,2
China,Hong Kong,7061200,2020-02-17,60,1,2
China,Hong Kong,7061200,2020-02-18,62,1,2
China,Hong Kong,7061200,2020-02-19,63,2,5
China,Hong Kong,7061200,2020-02-20,68,2,6
China,Hong Kong,7061200,2020-02-21,68,2,5
China,Hong Kong,7061200,2020-02-22,69,2,6
China,Hong Kong,7061200,2020-02-23,74,2,11
China,Hong Kong,7061200,2020-02-24,79,2,19
China,Hong Kong,7061200,2020-02-25,84,2,19
China,Hong Kong,7061200,2020-02-26,91,2,24
China,Hong Kong,7061200,2020-02-27,92,2,24
China,Hong Kong,7061200,2020-02-28,94,2,30
China,Hong Kong,7061200,2020-02-29,95,2,33
China,Hong Kong,7061200,2020-03-01,96,2,36
China,Hong Kong,7061200,2020-03-02,100,2,36
China,Hong Kong,7061200,2020-03-03,100,2,37
China,Hong Kong,7061200,2020-03-04,105,2,37
China,Hong Kong,7061200,2020-03-05,105,2,43
China,Hong Kong,7061200,2020-03-06,107,2,46
China,Hong Kong,7061200,2020-03-07,108,2,51
China,Hong Kong,7061200,2020-03-08,114,3,58
China,Hong Kong,7061200,2020-03-09,115,3,59
China,Hong Kong,7061200,2020-03-10,120,3,65
China,Hong Kong,7061200,2020-03-11,126,3,65
China,Hong Kong,7061200,2020-03-12,129,3,67
China,Hong Kong,7061200,2020-03-13,134,4,77
China,Hong Kong,7061200,2020-03-14,140,4,78
China,Hong Kong,7061200,2020-03-15,145,4,81
China,Hong Kong,7061200,2020-03-16,155,4,84
China,Hong Kong,7061200,2020-03-17,162,4,88
China,Hong Kong,7061200,2020-03-18,181,4,92
China,Hong Kong,7061200,2020-03-19,208,4,95
China,Hong Kong,7061200,2020-03-20,256,4,98
China,Hong Kong,7061200,2020-03-21,273,4,98
China,Hong Kong,7061200,2020-03-22,317,4,100
China,Hong Kong,7061200,2020-03-23,356,4,100
China,Hong Kong,7061200,2020-03-24,386,4,101
China,Hong Kong,7061200,2020-03-25,410,4,102
China,Hong Kong,7061200,2020-03-26,453,4,110
China,Hong Kong,7061200,2020-03-27,519,4,110
China,Hong Kong,7061200,2020-03-28,561,4,112
China,Hong Kong,7061200,2020-03-29,641,4,112
China,Hong Kong,7061200,2020-03-30,682,4,123
China,Hong Kong,7061200,2020-03-31,714,4,128
China,Hong Kong,7061200,2020-04-01,765,4,147
China,Hong Kong,7061200,2020-04-02,802,4,147
China,Hong Kong,7061200,2020-04-03,845,4,173
China,Hong Kong,7061200,2020-04-04,862,4,173
China,Hong Kong,7061200,2020-04-05,890,4,206
China,Hong Kong,7061200,2020-04-06,914,4,216
China,Hong Kong,7061200,2020-04-07,935,4,216
China,Hong Kong,7061200,2020-04-08,960,4,264
China,Hong Kong,7061200,2020-04-09,973,4,293
China,Hong Kong,7061200,2020-04-10,989,4,309
China,Hong Kong,7061200,2020-04-11,1000,4,336
China,Hong Kong,7061200,2020-04-12,1004,4,360
China,Hong Kong,7061200,2020-04-13,1009,4,360
China,Hong Kong,7061200,2020-04-14,1012,4,434
China,Hong Kong,7061200,2020-04-15,1017,4,459
China,Hong Kong,7061200,2020-04-16,1017,4,485
China,Hong Kong,7061200,2020-04-17,1021,4,533
China,Hong Kong,7061200,2020-04-18,1024,4,568
China,Hong Kong,7061200,2020-04-19,1025,4,602
China,Hong Kong,7061200,2020-04-20,1025,4,630
China,Hong Kong,7061200,2020-04-21,1029,4,650
China,Hubei,57237740,2020-01-22,444,17,28
China,Hubei,57237740,2020-01-23,444,17,28
China,Hubei,57237740,2020-01-24,549,24,31
China,Hubei,57237740,2020-01-25,761,40,32
China,Hubei,57237740,2020-01-26,1058,52,42
China,Hubei,57237740,2020-01-27,1423,76,45
China,Hubei,57237740,2020-01-28,3554,125,80
China,Hubei,57237740,2020-01-29,3554,125,88
China,Hubei,57237740,2020-01-30,4903,162,90
China,Hubei,57237740,2020-01-31,5806,204,141
China,Hubei,57237740,2020-02-01,7153,249,168
China,Hubei,57237740,2020-02-02,11177,350,295
China,Hubei,57237740,2020-02-03,13522,414,386
China,Hubei,57237740,2020-02-04,16678,479,522
China,Hubei,57237740,2020-02-05,19665,549,633
China,Hubei,57237740,2020-02-06,22112,618,817
China,Hubei,57237740,2020-02-07,24953,699,1115
China,Hubei,57237740,2020-02-08,27100,780,1439
China,Hubei,57237740,2020-02-09,29631,871,1795
China,Hubei,57237740,2020-02-10,31728,974,2222
China,Hubei,57237740,2020-02-11,33366,1068,2639
China,Hubei,57237740,2020-02-12,33366,1068,2686
China,Hubei,57237740,2020-02-13,48206,1310,3459
China,Hubei,57237740,2020-02-14,54406,1457,4774
China,Hubei,57237740,2020-02-15,56249,1596,5623
China,Hubei,57237740,2020-02-16,58182,1696,6639
China,Hubei,57237740,2020-02-17,59989,1789,7862
China,Hubei,57237740,2020-02-18,61682,1921,9128
China,Hubei,57237740,2020-02-19,62031,2029,10337
China,Hubei,57237740,2020-02-20,62442,2144,11788
China,Hubei,57237740,2020-02-21,62662,2144,11881
China,Hubei,57237740,2020-02-22,64084,2346,15299
China,Hubei,57237740,2020-02-23,64084,2346,15343
China,Hubei,57237740,2020-02-24,64287,2495,16748
China,Hubei,57237740,2020-02-25,64786,2563,18971
China,Hubei,57237740,2020-02-26,65187,2615,20969
China,Hubei,57237740,2020-02-27,65596,2641,23383
China,Hubei,57237740,2020-02-28,65914,2682,26403
China,Hubei,57237740,2020-02-29,66337,2727,28993
China,Hubei,57237740,2020-03-01,66907,2761,31536
